"ID","Code","CarOption","Version","Price","Sup_ID","Supplier","Address","Tel","Fax","Active","AssetGroupCode"
1848,"01848",ไฟ Day Light กรอบไฟตัดหมอก,Vigo แคป ปี 57,"3000.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171กด4",1,"0"
1849,"01849",NGV Model Fast-Tech Premium ขนาด 70 ลิตรน้ำ,"Altis,Camry ( ปี 57 )","42056.0700",2649,บริษัท เอนเนอร์จี รีฟอร์ม จำกัด,"15 ซอยประดิษฐ์มนูธรรม 19 ถนนประดิษฐ์มนูธรรม แขวงลาดพร้าว เขตลาดพร้าว  กรุงเทพฯ 10230","02-515-0022","02-515-0029",1,"0"
1850,"01850","ตรวจสภาพเพื่อต่อทะเบียนปีที่ 2,3 ปีละ 467.29 บาท","","934.5800",2649,บริษัท เอนเนอร์จี รีฟอร์ม จำกัด,"15 ซอยประดิษฐ์มนูธรรม 19 ถนนประดิษฐ์มนูธรรม แขวงลาดพร้าว เขตลาดพร้าว  กรุงเทพฯ 10230","02-515-0022","02-515-0029",1,"0"
1851,"01851",ฟิล์มV-COOL บานหลัง 85%,X-15 (Jeep),"4672.9000",1732,บริษัท ยู.เอส. ฟิล์ม จำกัด,"1222 ถนนศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กทม. 10250","02-320-4799","02-752-6877",1,"0"
1852,"01852",เครื่องเล่นวิทยุDVD ยี่ห้อKenwood+หน้ากาก+คอนโทรล,Civic 1.8 E,"0.0000",1714,บริษัท คราทอส เทรดดิ้ง จำกัด,"475 ซอยจัดสรรเอื้อวัฒนสกุล ถนนศรีนครินทร์ แขวงสวนหลวง เขตสวนหลวง กรุงเทพฯ 10250","02-320-3173-5","02-320-3171กด4",1,"0"
1853,"01853","ตรวจสภาพเพื่อต่อทะเบียนปีที่ 2,3,4,5 ปีละ467.29บาท","","1869.1600",2649,บริษัท เอนเนอร์จี รีฟอร์ม จำกัด,"15 ซอยประดิษฐ์มนูธรรม 19 ถนนประดิษฐ์มนูธรรม แขวงลาดพร้าว เขตลาดพร้าว  กรุงเทพฯ 10230","02-515-0022","02-515-0029",1,"0"
1854,"01854",หลังคาอลูมิเนียมปิดทึบ+ตาข่าย 4 ด้าน เปิดหัวเก๋ง,(สูงจากพื้นกระบะ 1.80 ม.),"33000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
1855,"01855",ไม้อัด+PVC+คาคเหล็ก หุ้มถังเก๊ส,"","2000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
1856,"01856",ถอดหลังคาเก่า,"","500.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
1857,"01857",ฆ้อนทุบกระจกรถยนต์,"","500.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2427-7818",1,"0"
1858,"01858","ติดตั้งGPS(กล่องเก่า Up ใหม่),เซ็นเซอร์น้ำมัน","","7650.0000",1991,บริษัท เค-แทรค อินเตอร์ จำกัด,"968 อาคารอื้อจือเหลียง ชั้น 12A ถนนพระราม 4 แขวงสีลม เขตบางรัก กรุงเทพฯ 10500","02-687-5375","02-687-5370",1,"0"
1859,"01859",เพิ่มพื้นที่ในการเก็บข้อมลูเป็นเวลา 3 ปี,กฝผ บางกรวย ปี 57,"1160.0000",1991,บริษัท เค-แทรค อินเตอร์ จำกัด,"968 อาคารอื้อจือเหลียง ชั้น 12A ถนนพระราม 4 แขวงสีลม เขตบางรัก กรุงเทพฯ 10500","02-687-5375","02-687-5370",1,"0"
1860,"01860",กล้องบันทึกหน้ารถ,"","2800.0000",1716,บริษัท สุนทรไพโรจน์อีเล็คโทรนิคส์ จำกัด,"54 ถนนมหรรณพ เขตพระนคร กรุงเทพฯ 10200","02-224-4969","02-226-5601",1,"0"
1861,"01861",บุภายในตามขอบตัวถังถึงขอบบน+บุประตูท้ายด้วยผ้าปกติ,Hiace ตู้ทึบ(ปี 57),"5185.0000",2579,บรษัท ส.สหพัฒน์ออโต้พาร์ท จำกัด,"107 ซอยมาเจริญ 1 แขวงหนองค้างพลู เขตหนองแขม กรุงเทพฯ 10160","02-812-2030-4","02-420-8182",1,"0"
1862,"01862",แผงกั้นหลังคนขับมีกระจกเลื่อนเปิด-ปิดได้+ตาข่าย,Hiace ตู้ทึบ(ปี 57),"7225.0000",2579,บรษัท ส.สหพัฒน์ออโต้พาร์ท จำกัด,"107 ซอยมาเจริญ 1 แขวงหนองค้างพลู เขตหนองแขม กรุงเทพฯ 10160","02-812-2030-4","02-420-8182",1,"0"
1863,"01863",เสริมแหนบบรรทุก 1 ตัน (ข้างละ 1 แผ่น),Hiace ตู้ทึบ(ปี 57),"3738.3200",2579,บรษัท ส.สหพัฒน์ออโต้พาร์ท จำกัด,"107 ซอยมาเจริญ 1 แขวงหนองค้างพลู เขตหนองแขม กรุงเทพฯ 10160","02-812-2030-4","02-420-8182",1,"0"
1864,"01864",วิทยุCD/MP3 ยี่ห้อ JVC,"Hiace GL,ตู้ทึบ(ปี 57)","4500.0000",2579,บรษัท ส.สหพัฒน์ออโต้พาร์ท จำกัด,"107 ซอยมาเจริญ 1 แขวงหนองค้างพลู เขตหนองแขม กรุงเทพฯ 10160","02-812-2030-4","02-420-8182",1,"0"
1865,"01865","คัดแปลงช่วงล่างเพลาลอย 6 ล้อ,เปลี่ยนโช้ค,เสริมแหนบ","","70000.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
1866,"01866","กระทะล้อผ่า14 นิ้ว,ยางM/XCD 205/R14,ระบบเบรกมือ","","0.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
1867,"01867",ใบรับรองวิศวกร,"","4500.0000",1958,บริษัท แครี่บอย มาร์เก็ตติ้ง จำกัด (สาขา 8 ),"555 ถนนหลวงแพ่ง แขวงทับยาว เขตลาดกระบัง กรุงเทพฯ 10520","02-364-8555","02-364-8551",1,"0"
1868,"01868",กรอบคอบทีวีไฟเบอร์ จอ ขนาด 19 นิ้ว(ไม่ทำหลังคา),"","13000.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2427-7818",1,"0"
1869,"01869",ติดฟิล์ม LAMINA คาดหน้า 7 นิ้ว 40%,"","0.0000",0,,"","","",1,"0"
1870,"01870",ฟิล์ม LAMINA หน้าเต็ม 20%,"","0.0000",0,,"","","",1,"0"
1871,"01871","ตรวจสภาพเพื่อต่อทะเบียนปีที่ 2,3,4,5 ปีละ467.29บาท","","1869.1600",2649,บริษัท เอนเนอร์จี รีฟอร์ม จำกัด,"15 ซอยประดิษฐ์มนูธรรม 19 ถนนประดิษฐ์มนูธรรม แขวงลาดพร้าว เขตลาดพร้าว  กรุงเทพฯ 10230","02-515-0022","02-515-0029",1,"0"
1872,"01872",ฟิล์ม LAMINA 60% เต็มบาน (กระจกบังลมหน้า-หลัง)สีดำ,"","0.0000",0,,"","","",1,"0"
1873,"01873",LAMINA กระจก ซ้าย-ขวา โซนผู้โดยสาร กลาง-ท้าย 80%,"","0.0000",0,,"","","",1,"0"
1874,"01874",บุภายในตามขอบตัวถัง+ประตูท้าย+ช่องหน้าต่าง 4 ช่อง,Hiace ตู้ทึบ ( ปี 57 ),"9000.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2427-7818",1,"0"
1875,"01875",แผงกั้นหลังคนขับมีกระจกเลื่อนเปิด-ปิดได้+ตาข่าย,"Hiace GL,ทึบ ( ปี 57 )","6500.0000",1686,ห้างหุ้นส่วนจำกัด พิพัฒนพงศ์การช่าง,"377 หมู่ 9 ถนนประชาอุทิศ แขวงราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพฯ 10140","0-2427-7029","0-2427-7818",1,"0"
